0.13 -1.14407 0.583227 0.0498296 -1.48007 0.7739 3.22717 -2.1729 -0.65 0.337995 0.558878 0.118426 -0.161503 -0.021927 -0.243803 
0.131 -1.14472 0.583567 0.0503906 -1.47996 0.773738 3.22715 -2.17315 -0.655 0.340595 0.563177 0.119337 -0.162746 -0.0220957 -0.245679 
0.132 -1.14538 0.583908 0.050956 -1.47984 0.773575 3.22713 -2.17339 -0.66 0.343195 0.567476 0.120248 -0.163988 -0.0222644 -0.247554 
0.133 -1.14604 0.584253 0.0515256 -1.47972 0.77341 3.22711 -2.17364 -0.665 0.345795 0.571775 0.121159 -0.16523 -0.022433 -0.249429 
0.134 -1.14671 0.5846 0.0520995 -1.47959 0.773244 3.22708 -2.17389 -0.67 0.348395 0.576074 0.12207 -0.166473 -0.0226017 -0.251305 
0.135 -1.14738 0.58495 0.0526777 -1.47947 0.773077 3.22706 -2.17415 -0.675 0.350995 0.580373 0.122981 -0.167715 -0.0227704 -0.25318 
0.136 -1.14806 0.585302 0.0532603 -1.47935 0.772909 3.22704 -2.1744 -0.68 0.353595 0.584672 0.123892 -0.168957 -0.0229391 -0.255056 
0.137 -1.14874 0.585657 0.0538471 -1.47922 0.772739 3.22701 -2.17466 -0.685 0.356195 0.588971 0.124803 -0.1702 -0.0231077 -0.256931 
0.138 -1.14943 0.586014 0.0544382 -1.4791 0.772569 3.22699 -2.17491 -0.69 0.358795 0.593271 0.125714 -0.171442 -0.0232764 -0.258806 
0.139 -1.15012 0.586375 0.0550336 -1.47897 0.772397 3.22697 -2.17517 -0.695 0.361395 0.59757 0.126625 -0.172684 -0.0234451 -0.260682 
0.14 -1.15082 0.586737 0.0556333 -1.47885 0.772223 3.22694 -2.17543 -0.7 0.363995 0.601869 0.127536 -0.173927 -0.0236137 -0.262557 
0.141 -1.15152 0.587103 0.0562374 -1.47872 0.772049 3.22692 -2.1757 -0.705 0.366595 0.606168 0.128447 -0.175169 -0.0237824 -0.264433 
0.142 -1.15223 0.58747 0.0568457 -1.47859 0.771873 3.2269 -2.17596 -0.71 0.369195 0.610467 0.129358 -0.176411 -0.0239511 -0.266308 
0.143 -1.15294 0.587841 0.0574583 -1.47846 0.771696 3.22687 -2.17623 -0.715 0.371795 0.614766 0.130269 -0.177654 -0.0241197 -0.268184 
0.144 -1.15366 0.588214 0.0580752 -1.47833 0.771518 3.22685 -2.1765 -0.72 0.374395 0.619065 0.13118 -0.178896 -0.0242884 -0.270059 
0.145 -1.15438 0.58859 0.0586964 -1.4782 0.771338 3.22682 -2.17677 -0.725 0.376995 0.623364 0.132091 -0.180138 -0.0244571 -0.271934 
0.146 -1.15511 0.588968 0.0593219 -1.47806 0.771157 3.2268 -2.17704 -0.73 0.379595 0.627663 0.133002 -0.181381 -0.0246258 -0.27381 
0.147 -1.15584 0.589349 0.0599518 -1.47793 0.770975 3.22678 -2.17732 -0.735 0.382194 0.631962 0.133913 -0.182623 -0.0247944 -0.275685 
0.148 -1.15658 0.589732 0.0605859 -1.4778 0.770792 3.22675 -2.1776 -0.74 0.384794 0.636261 0.134824 -0.183865 -0.0249631 -0.277561 
0.149 -1.15732 0.590118 0.0612243 -1.47766 0.770608 3.22673 -2.17787 -0.745 0.387394 0.64056 0.135735 -0.185108 -0.0251318 -0.279436 
0.15 -1.15807 0.590507 0.061867 -1.47752 0.770422 3.2267 -2.17815 -0.75 0.389994 0.644859 0.136646 -0.18635 -0.0253004 -0.281311 
0.151 -1.15882 0.590898 0.062514 -1.47739 0.770235 3.22667 -2.17844 -0.755 0.392594 0.649158 0.137557 -0.187592 -0.0254691 -0.283187 
0.152 -1.15958 0.591292 0.0631653 -1.47725 0.770047 3.22665 -2.17872 -0.76 0.395194 0.653457 0.138468 -0.188834 -0.0256378 -0.285062 
0.153 -1.16034 0.591689 0.0638209 -1.47711 0.769857 3.22662 -2.17901 -0.765 0.397794 0.657756 0.139379 -0.190077 -0.0258064 -0.286938 
0.154 -1.16111 0.592088 0.0644808 -1.47697 0.769667 3.2266 -2.17929 -0.77 0.400394 0.662056 0.14029 -0.191319 -0.0259751 -0.288813 
0.155 -1.16188 0.59249 0.065145 -1.47683 0.769475 3.22657 -2.17958 -0.775 0.402994 0.666355 0.141201 -0.192561 -0.0261438 -0.290688 
0.156 -1.16266 0.592894 0.0658135 -1.47669 0.769281 3.22655 -2.17988 -0.78 0.405594 0.670654 0.142111 -0.193804 -0.0263124 -0.292564 
0.157 -1.16344 0.593301 0.0664863 -1.47655 0.769087 3.22652 -2.18017 -0.785 0.408194 0.674953 0.143022 -0.195046 -0.0264811 -0.294439 
0.158 -1.16423 0.59371 0.0671634 -1.4764 0.768891 3.22649 -2.18046 -0.79 0.410794 0.679252 0.143933 -0.196288 -0.0266498 -0.296315 
0.159 -1.16502 0.594122 0.0678448 -1.47626 0.768694 3.22647 -2.18076 -0.795 0.413394 0.683551 0.144844 -0.197531 -0.0268185 -0.29819 
0.16 -1.16582 0.594537 0.0685305 -1.47611 0.768496 3.22644 -2.18106 -0.8 0.415994 0.68785 0.145755 -0.198773 -0.0269871 -0.300065 
0.161 -1.16662 0.594954 0.0692205 -1.47597 0.768297 3.22641 -2.18136 -0.805 0.418594 0.692149 0.146666 -0.200015 -0.0271558 -0.301941 
0.162 -1.16743 0.595374 0.0699148 -1.47582 0.768096 3.22638 -2.18166 -0.81 0.421194 0.696448 0.147577 -0.201258 -0.0273245 -0.303816 
0.163 -1.16824 0.595797 0.0706134 -1.47567 0.767894 3.22636 -2.18197 -0.815 0.423794 0.700747 0.148488 -0.2025 -0.0274931 -0.305692 
0.164 -1.16906 0.596222 0.0713163 -1.47552 0.767691 3.22633 -2.18228 -0.82 0.426394 0.705046 0.149399 -0.203742 -0.0276618 -0.307567 
0.165 -1.16988 0.59665 0.0720235 -1.47537 0.767487 3.2263 -2.18258 -0.825 0.428994 0.709345 0.15031 -0.204985 -0.0278305 -0.309443 
